001a,"DRT,1470619032454,5253953,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470619035611,5837724,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470619040502,6421494,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470619044065,7005262,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470619047471,7589032,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470619085752,546889,","1,","1,","982,","0,","1,","1,",correct
001a,"DRT,1470619090737,1048728,","1,","1,","901,","0,","1,","1,",correct
001a,"DRT,1470619094425,1187424,","1,","1,","249,","0,","1,","1,",correct
001a,"DRT,1470619098238,1322718,","1,","1,","243,","0,","1,","1,",correct
001a,"DRT,1470619102894,1464743,","1,","1,","255,","0,","1,","1,",correct
001a,"DRT,1470619107582,1644172,","1,","1,","322,","0,","1,","1,",correct
001a,"DRT,1470619111661,1855784,","1,","1,","380,","0,","1,","1,",correct
001a,"DRT,1470619116364,2058811,","1,","1,","364,","0,","1,","1,",correct
001a,"DRT,1470619121286,2325316,","1,","1,","478,","0,","1,","1,",correct
001a,"DRT,1470619125974,2609566,","1,","1,","510,","0,","1,","1,",correct
001a,"DRT,1470619129318,2752830,","1,","1,","257,","0,","1,","1,",correct
001a,"DRT,1470619132772,2931031,","1,","1,","320,","0,","1,","1,",correct
001a,"DRT,1470619137053,3141620,","1,","1,","378,","0,","1,","1,",correct
001a,"DRT,1470619170080,383335,","1,","0,","704,","1,","1,","1,",correct
001a,"DRT,1470619173659,525601,","1,","0,","261,","0,","1,","1,",correct
001a,"DRT,1470619178456,1069666,","1,","0,","-1,","0,","0,","1,",miss
001a,"DRT,1470619282413,279892,","1,","0,","514,","0,","1,","1,",correct
001a,"DRT,1470619287070,410362,","1,","0,","239,","0,","1,","1,",correct
001a,"DRT,1470619291898,507770,","1,","0,","179,","0,","1,","1,",correct
001a,"DRT,1470619296461,538787,","1,","0,","57,","0,","1,","1,",correct
001a,"DRT,1470619301274,689426,","1,","0,","276,","0,","1,","1,",correct
001a,"DRT,1470619305634,795783,","1,","0,","195,","0,","1,","1,",correct
001a,"DRT,1470619309353,902860,","1,","0,","196,","0,","1,","1,",correct
001a,"DRT,1470619312478,1024097,","1,","0,","222,","0,","1,","1,",correct
001a,"DRT,1470619316260,1139332,","1,","0,","211,","0,","1,","1,",correct
001a,"DRT,1470619321010,1234098,","1,","0,","174,","0,","1,","1,",correct
001a,"DRT,1470619324698,1332154,","1,","0,","180,","0,","1,","1,",correct
001a,"DRT,1470619327917,1484709,","1,","0,","280,","0,","1,","1,",correct
001a,"DRT,1470619331355,1617981,","1,","0,","244,","0,","1,","1,",correct
001a,"DRT,1470619386177,168470,","2,","1,","274,","1,","0,","2,",correct
001a,"DRT,1470619389792,528055,","2,","1,","585,","1,","0,","2,",correct
001a,"DRT,1470619393418,683223,","2,","1,","252,","1,","0,","2,",correct
001a,"DRT,1470619397183,805302,","2,","1,","198,","1,","0,","2,",correct
001a,"DRT,1470619401215,961331,","2,","1,","254,","1,","0,","2,",correct
001a,"DRT,1470619404481,1085013,","2,","1,","201,","1,","0,","2,",correct
001a,"DRT,1470619409169,1218156,","2,","1,","216,","1,","0,","2,",correct
001a,"DRT,1470619413872,1369601,","2,","1,","246,","1,","0,","2,",correct
001a,"DRT,1470619417623,1489224,","2,","1,","194,","1,","0,","2,",correct
001a,"DRT,1470619422076,1623028,","2,","1,","218,","1,","0,","2,",correct
001a,"DRT,1470619425373,1759928,","2,","1,","223,","1,","0,","2,",correct
001a,"DRT,1470619429030,2100230,","2,","1,","554,","1,","0,","2,",correct
001a,"DRT,1470619433077,2329816,","2,","1,","374,","1,","0,","2,",correct
001a,"DRT,1470619436609,2561556,","2,","1,","377,","1,","0,","2,",correct
001a,"DRT,1470619470392,136098,","2,","0,","244,","1,","0,","2,",correct
001a,"DRT,1470619474408,275321,","2,","0,","250,","1,","0,","2,",correct
001a,"DRT,1470619478487,377857,","2,","0,","184,","1,","0,","2,",correct
001a,"DRT,1470619482346,483695,","2,","0,","190,","1,","0,","2,",correct
001a,"DRT,1470619487284,578909,","2,","0,","171,","1,","0,","2,",correct
001a,"DRT,1470619491378,690872,","2,","0,","201,","1,","0,","2,",correct
001a,"DRT,1470619494504,805839,","2,","0,","206,","1,","0,","2,",correct
001a,"DRT,1470619497566,922180,","2,","0,","209,","1,","0,","2,",correct
001a,"DRT,1470619501676,1049645,","2,","0,","229,","1,","0,","2,",correct
001a,"DRT,1470619506567,1165297,","2,","0,","207,","1,","0,","2,",correct
001a,"DRT,1470619510333,1276102,","2,","0,","199,","1,","0,","2,",correct
001a,"DRT,1470619513583,1395207,","2,","0,","214,","1,","0,","2,",correct
001a,"DRT,1470619518099,1532229,","2,","0,","246,","1,","0,","2,",correct
001a,"DRT,1470619561675,613709,","3,","1,","1560,","0,","1,","1,",correct
001a,"DRT,1470619564706,952212,","3,","1,","551,","0,","1,","1,",correct
001a,"DRT,1470619568019,1286552,","3,","1,","544,","1,","0,","2,",correct
001a,"DRT,1470619572722,1758475,","3,","1,","769,","1,","0,","2,",correct
001a,"DRT,1470619577270,2201997,","3,","1,","722,","1,","0,","2,",correct
001a,"DRT,1470619581004,2803526,","3,","1,","980,","1,","0,","2,",correct
001a,"DRT,1470619584520,3187973,","3,","1,","626,","0,","1,","1,",correct
001a,"DRT,1470619589427,3629657,","3,","1,","719,","0,","1,","1,",correct
001a,"DRT,1470619593099,4030685,","3,","1,","653,","0,","1,","1,",correct
001a,"DRT,1470619597615,4439971,","3,","1,","666,","0,","1,","2,",wrong
001a,"DRT,1470619602366,4823541,","3,","1,","625,","0,","1,","2,",wrong
001a,"DRT,1470619606803,5422672,","3,","1,","976,","0,","1,","1,",correct
001a,"DRT,1470619611335,5764267,","3,","1,","556,","0,","1,","1,",correct
001a,"DRT,1470619651015,430255,","3,","0,","772,","1,","0,","1,",wrong
001a,"DRT,1470619654062,913360,","3,","0,","867,","0,","1,","1,",correct
001a,"DRT,1470619657359,1470011,","3,","0,","1763,","1,","1,","2,",correct
001a,"DRT,1470619787834,556672,","3,","0,","1139,","2,","1,","1,",correct
001a,"DRT,1470620904234,481388,","3,","0,","864,","1,","0,","2,",correct
001a,"DRT,1470620908234,924290,","3,","0,","795,","1,","0,","2,",correct
001a,"DRT,1470620913141,1480937,","3,","0,","1018,","1,","0,","2,",correct
001a,"DRT,1470620917438,1914638,","3,","0,","779,","0,","1,","2,",wrong
001a,"DRT,1470620921376,2401564,","3,","0,","874,","0,","1,","2,",wrong
001a,"DRT,1470620925330,2768397,","3,","0,","659,","0,","1,","1,",correct
001a,"DRT,1470620929455,3158601,","3,","0,","701,","0,","1,","2,",wrong
001a,"DRT,1470620934002,3583110,","3,","0,","762,","1,","0,","2,",correct
001a,"DRT,1470620938487,4058615,","3,","0,","854,","0,","1,","2,",wrong
001a,"DRT,1470620942456,4515554,","3,","0,","820,","1,","0,","2,",correct
001a,"DRT,1470620947144,4886093,","3,","0,","665,","0,","1,","1,",correct
001a,"DRT,1470620951785,5245277,","3,","0,","645,","0,","1,","1,",correct
001a,"DRT,1470621026854,422033,","1,","0,","775,","0,","1,","1,",correct
001a,"DRT,1470621031042,547459,","1,","0,","230,","0,","1,","1,",correct
001a,"DRT,1470621034136,1091523,","1,","0,","-1,","0,","0,","1,",miss
001a,"DRT,1470621037386,1635589,","1,","0,","-1,","0,","0,","1,",miss
001a,"DRT,1470621041402,2179652,","1,","0,","-1,","0,","0,","1,",miss
001a,"DRT,1470621045887,2723718,","1,","0,","-1,","0,","0,","1,",miss
001a,"DRT,1470621049722,3267780,","1,","0,","-1,","0,","0,","1,",miss
001a,"DRT,1470621214643,356096,","1,","0,","654,","0,","1,","1,",correct
001a,"DRT,1470621218066,473672,","1,","0,","216,","0,","1,","1,",correct
001a,"DRT,1470621223019,617926,","1,","0,","265,","0,","2,","1,",wrong
001a,"DRT,1470621226379,748567,","1,","0,","240,","0,","1,","1,",correct
001a,"DRT,1470621230957,949082,","1,","0,","368,","0,","1,","1,",correct
001a,"DRT,1470621234082,1085026,","1,","0,","249,","0,","1,","1,",correct
001a,"DRT,1470621239005,1262793,","1,","0,","326,","0,","1,","1,",correct
001a,"DRT,1470621243708,1391630,","1,","0,","236,","0,","1,","1,",correct
001a,"DRT,1470621247302,1492065,","1,","0,","184,","0,","1,","1,",correct
001a,"DRT,1470621250834,1618234,","1,","0,","231,","0,","1,","1,",correct
001a,"DRT,1470621254834,1748367,","1,","0,","239,","0,","1,","1,",correct
001a,"DRT,1470621257991,1840015,","1,","0,","168,","0,","1,","1,",correct
001a,"DRT,1470621262194,1958116,","1,","0,","217,","0,","1,","1,",correct
001a,"DRT,1470621328444,325576,","1,","1,","584,","0,","1,","1,",correct
001a,"DRT,1470621332835,459188,","1,","1,","240,","0,","1,","1,",correct
001a,"DRT,1470621336570,695897,","1,","1,","425,","0,","1,","1,",correct
001a,"DRT,1470621341445,844094,","1,","1,","266,","0,","1,","1,",correct
001a,"DRT,1470621344758,987113,","1,","1,","256,","0,","1,","1,",correct
001a,"DRT,1470621348586,1119370,","1,","1,","237,","0,","1,","1,",correct
001a,"DRT,1470621353133,1227761,","1,","1,","194,","0,","1,","1,",correct
001a,"DRT,1470621357993,1339312,","1,","1,","200,","0,","1,","1,",correct
001a,"DRT,1470621362025,1546482,","1,","1,","372,","0,","1,","1,",correct
001a,"DRT,1470621366259,1676434,","1,","1,","233,","0,","1,","1,",correct
001a,"DRT,1470621370932,1806237,","1,","1,","233,","0,","1,","1,",correct
001a,"DRT,1470621374901,1901628,","1,","1,","171,","0,","1,","1,",correct
001a,"DRT,1470621378745,2026657,","1,","1,","224,","0,","1,","1,",correct
001a,"DRT,1470621424880,583793,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621429755,1167562,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621432880,1751332,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621437287,2335100,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621531493,583793,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621535712,1167561,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621539603,1751330,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621543619,2335098,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621548120,2918867,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621552292,3502636,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621555745,4086405,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621559105,4670172,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621562629,5253940,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621567192,5837709,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621571317,6421479,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621575740,7005249,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621579959,7589020,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621607004,583794,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621611786,1167566,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621616255,1751336,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621620224,2335104,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621623334,2918875,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621626631,3502645,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621629912,4086413,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621634303,4670184,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621638725,5253955,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621643054,5837726,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621646648,6421496,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621650320,7005265,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621654445,7589033,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621657930,8172803,","0,","0,","-1,","0,","0,","0,",miss
001a,"DRT,1470621710570,583793,","0,","1,","-1,","0,","0,","0,",miss
001a,"DRT,1470621714726,1167561,","0,","1,","-1,","0,","0,","0,",miss
001a,"DRT,1470621718180,1751332,","0,","1,","1232,","1,","0,","0,",wrong
001a,"DRT,1470621722758,2335100,","0,","1,","-1,","0,","0,","0,",miss
001a,"DRT,1470621726758,2918870,","0,","1,","-1,","0,","0,","0,",miss
001a,"DRT,1470621731493,3502640,","0,","1,","-1,","0,","0,","0,",miss
001a,"DRT,1470621735915,4086409,","0,","1,","-1,","0,","0,","0,",miss
001a,"DRT,1470621740697,4670178,","0,","1,","-1,","0,","0,","0,",miss
001a,"DRT,1470621842754,556672,","3,","0,","-1,","0,","0,","2,",miss
001a,"DRT,1470621847364,1113321,","3,","0,","2053,","1,","0,","1,",wrong
001a,"DRT,1470621852224,1669969,","3,","0,","1625,","0,","1,","1,",correct
001a,"DRT,1470621856490,2214835,","3,","0,","978,","1,","0,","1,",wrong
001a,"DRT,1470621860146,2750690,","3,","0,","962,","1,","0,","2,",correct
001a,"DRT,1470621864693,3202547,","3,","0,","811,","1,","0,","2,",correct
001a,"DRT,1470621867756,3602637,","3,","0,","718,","0,","1,","1,",correct
001a,"DRT,1470621872303,3997563,","3,","0,","709,","1,","0,","2,",correct
001a,"DRT,1470621875616,4267331,","3,","0,","484,","0,","1,","2,",wrong
001a,"DRT,1470621879367,4652527,","3,","0,","692,","0,","1,","1,",correct
001a,"DRT,1470621883976,5003230,","3,","0,","630,","1,","0,","1,",wrong
001a,"DRT,1470621888836,5416104,","3,","0,","741,","0,","1,","1,",correct
001a,"DRT,1470621892899,5791150,","3,","0,","673,","0,","1,","2,",wrong
001a,"DRT,1470621937374,613706,","3,","1,","1213,","0,","1,","2,",wrong
001a,"DRT,1470621941937,1227386,","3,","1,","1139,","1,","0,","1,",wrong
001a,"DRT,1470621946687,1690176,","3,","1,","754,","1,","0,","1,",wrong
001a,"DRT,1470621950953,2012651,","3,","1,","525,","1,","0,","2,",correct
001a,"DRT,1470621955344,2486034,","3,","1,","771,","0,","1,","2,",wrong
001a,"DRT,1470621959579,2954435,","3,","1,","763,","1,","0,","2,",correct
001a,"DRT,1470621962813,3391380,","3,","1,","712,","1,","0,","2,",correct
001a,"DRT,1470621967532,3712288,","3,","1,","522,","0,","1,","2,",wrong
001a,"DRT,1470621971783,4217005,","3,","1,","822,","0,","1,","1,",correct
001a,"DRT,1470621975627,4826072,","3,","1,","992,","1,","0,","2,",correct
001a,"DRT,1470621978674,5236220,","3,","1,","668,","0,","1,","1,",correct
001a,"DRT,1470621982065,5602314,","3,","1,","596,","0,","1,","1,",correct
001a,"DRT,1470621986440,5869223,","3,","1,","434,","1,","0,","2,",correct
001a,"DRT,1470622039036,174177,","2,","0,","312,","1,","0,","2,",correct
001a,"DRT,1470622043770,345018,","2,","0,","306,","1,","0,","2,",correct
001a,"DRT,1470622048005,486677,","2,","0,","254,","1,","0,","2,",correct
001a,"DRT,1470622051130,643638,","2,","0,","282,","1,","0,","2,",correct
001a,"DRT,1470622055975,786155,","2,","0,","256,","1,","0,","2,",correct
001a,"DRT,1470622059881,904026,","2,","0,","211,","1,","0,","2,",correct
001a,"DRT,1470622064194,1048187,","2,","0,","259,","1,","0,","2,",correct
001a,"DRT,1470622068413,1187215,","2,","0,","249,","1,","0,","2,",correct
001a,"DRT,1470622073179,1297214,","2,","0,","197,","1,","0,","2,",correct
001a,"DRT,1470622076695,1420047,","2,","0,","220,","1,","0,","2,",correct
001a,"DRT,1470622080289,1548935,","2,","0,","231,","1,","0,","2,",correct
001a,"DRT,1470622083570,1662598,","2,","0,","204,","1,","0,","2,",correct
001a,"DRT,1470622087930,1849261,","2,","0,","335,","1,","0,","2,",correct
001a,"DRT,1470622120560,461701,","2,","1,","752,","1,","0,","2,",correct
001a,"DRT,1470622123857,693509,","2,","1,","377,","1,","0,","2,",correct
001a,"DRT,1470622127076,1220290,","2,","1,","858,","1,","0,","2,",correct
001a,"DRT,1470622131561,1509587,","2,","1,","471,","1,","0,","2,",correct
001a,"DRT,1470622134983,1800567,","2,","1,","474,","1,","0,","2,",correct
001a,"DRT,1470622139093,2030251,","2,","1,","374,","1,","0,","2,",correct
001a,"DRT,1470622142765,2644008,","2,","1,","1150,","1,","0,","2,",correct
